date_vente;Id_point_de_vente;Id_produit;Quantite
14/05/2014;11;3;3
11/02/2014;25;101;5
21/04/2014;24;102;2
21/08/2015;15;5;3
16/10/2015;16;6;5
20/03/2015;24;4;6
21/05/2014;11;203;4
07/08/2015;25;201;2
09/01/2014;13;5;3
15/05/2015;13;6;8
03/08/2014;21;101;1
10/06/2015;19;102;2
17/05/2014;15;103;3
28/12/2015;11;104;4
11/01/2014;16;105;4
09/02/2014;19;201;4
23/10/2015;25;202;5
05/06/2015;17;203;5
08/12/2014;25;204;2
17/04/2014;12;1;2
05/08/2014;14;2;1
10/05/2014;14;3;1
26/02/2015;21;101;1
01/08/2014;15;102;1
16/03/2014;11;5;3
30/08/2014;11;6;4
28/08/2014;16;4;2
15/02/2014;10;203;1
04/02/2016;14;201;1
20/08/2015;21;5;1
22/01/2014;23;6;2
30/12/2014;21;101;3
05/05/2015;23;102;5
18/11/2015;23;103;2
31/07/2014;17;104;3
28/10/2015;14;105;5
11/09/2014;18;201;6
12/09/2015;11;202;4
26/10/2015;18;203;2
08/02/2014;23;204;3
26/08/2014;19;1;8
06/11/2015;14;2;1
09/07/2015;20;3;2
13/05/2015;20;101;3
17/06/2015;22;105;4
29/01/2014;21;4;4
29/08/2015;13;1;4
06/05/2015;18;1;5
03/04/2015;25;1;5
27/02/2014;24;2;2
24/02/2015;17;3;2
20/07/2014;13;1;1
04/09/2015;20;1;1
23/10/2015;18;5;1
21/12/2014;20;102;1
23/05/2015;10;103;3
06/07/2014;18;5;4
19/12/2015;12;6;2
11/03/2014;23;101;1
01/01/2016;14;102;1
23/08/2014;21;103;1
21/11/2015;17;104;2
25/12/2014;13;105;3
06/01/2015;18;201;5
05/06/2015;20;202;2
05/02/2015;18;203;3
22/08/2015;17;204;5
27/02/2015;11;1;6
12/01/2015;23;2;4
15/09/2015;13;3;2
20/06/2015;17;101;3
15/08/2015;20;102;8
24/12/2014;20;5;1
28/01/2014;25;6;2
29/06/2014;21;4;3
20/10/2014;12;203;4
06/03/2015;12;201;4
17/02/2016;15;5;4
02/11/2015;11;6;5
28/07/2014;16;101;5
25/08/2014;21;102;2
24/01/2015;21;103;2
04/03/2014;14;104;1
05/02/2014;20;105;1
05/12/2015;21;201;1
05/07/2014;11;202;1
30/05/2014;15;203;3
05/09/2015;13;204;4
13/11/2015;17;1;2
12/10/2014;20;2;1
27/09/2015;16;3;1
19/08/2014;16;101;1
07/02/2016;21;102;2
06/04/2015;16;5;3
01/10/2014;16;6;5
15/05/2015;21;4;2
12/12/2015;19;203;3
24/08/2015;16;201;5
29/04/2014;19;5;6
04/12/2015;13;6;4
27/12/2014;15;101;2
27/11/2015;17;102;3
26/11/2015;17;103;8
04/04/2015;21;104;1
17/09/2015;22;105;2
04/04/2014;12;201;3
04/07/2015;18;202;4
08/07/2014;18;203;4
04/08/2014;18;204;4
30/08/2014;14;1;5
20/05/2014;16;2;5
25/02/2015;22;3;2
07/07/2015;14;101;2
12/05/2015;17;105;1
09/05/2014;25;4;1
09/01/2016;18;1;1
11/06/2014;17;1;1
20/04/2015;17;1;3
18/06/2015;18;2;4
06/12/2014;20;3;2
03/05/2014;12;1;1
20/02/2014;18;1;1
12/07/2015;15;5;1
15/08/2014;12;102;2
01/05/2015;22;103;3
01/06/2015;24;5;5
12/05/2015;21;6;2
21/04/2015;22;101;3
30/09/2014;11;102;5
28/02/2016;22;103;6
04/10/2014;12;104;4
24/06/2015;24;105;2
01/03/2014;12;201;3
02/10/2014;17;202;8
07/03/2014;25;203;1
14/01/2016;15;204;2
19/12/2015;18;1;3
27/07/2015;16;2;4
10/01/2015;15;3;4
25/12/2015;23;101;4
03/02/2016;21;102;5
27/03/2014;19;5;5
13/09/2015;17;6;2
18/11/2014;16;4;2
10/12/2014;10;203;1
22/11/2014;16;201;1
25/03/2015;15;5;1
12/05/2015;22;6;1
17/09/2014;18;101;3
23/12/2015;13;102;4
22/12/2014;22;103;2
28/06/2014;14;104;1
05/06/2014;20;105;1
11/10/2015;12;201;1
05/03/2014;19;202;2
10/04/2014;22;203;3
02/01/2015;24;204;5
25/04/2014;21;1;2
07/03/2016;20;2;3
27/01/2015;18;3;5
04/05/2015;16;101;6
02/11/2014;24;102;4
26/03/2015;17;5;2
10/03/2015;12;6;3
17/09/2015;19;4;8
05/06/2014;10;203;1
24/09/2015;24;201;2
05/02/2014;24;5;3
10/02/2016;13;6;4
30/01/2016;17;101;4
06/02/2015;22;102;4
27/11/2015;18;103;5
02/01/2014;15;104;5
29/08/2014;19;105;2
13/02/2014;24;201;2
04/05/2015;19;202;1
05/01/2014;17;203;1
09/04/2015;12;204;1
08/09/2015;11;1;1
10/09/2015;17;2;3
03/04/2014;18;3;4
17/02/2014;25;101;2
16/06/2014;18;105;1
24/09/2015;12;4;1
28/07/2014;23;1;1
03/01/2014;22;1;2
29/10/2015;17;1;3
07/12/2014;13;2;5
07/07/2014;15;3;2
01/05/2014;10;1;3
28/04/2015;13;1;5
11/11/2015;18;5;6
17/11/2014;19;102;4
21/11/2015;14;103;2
20/11/2014;11;5;3
22/06/2015;21;6;8
02/05/2015;25;101;1
19/06/2014;22;102;2
27/01/2014;18;103;3
13/03/2015;21;104;4
09/01/2015;17;105;4
09/06/2014;16;201;4
10/01/2016;16;202;5
08/03/2016;12;203;5
03/11/2014;20;204;2
17/04/2015;25;1;2
03/02/2014;11;2;1
23/11/2015;19;3;1
29/04/2015;10;101;1
21/04/2015;13;102;1
25/06/2015;12;5;3
25/11/2015;21;6;4
03/03/2014;16;4;2
26/08/2014;10;203;1
02/03/2015;15;201;1
01/02/2014;12;5;1
20/05/2015;15;6;2
24/05/2014;17;101;3
22/12/2015;11;102;5
29/09/2015;14;103;2
02/05/2015;11;104;3
20/01/2014;23;105;5
01/03/2015;20;201;6
09/11/2014;11;202;4
13/05/2014;20;203;2
22/09/2015;21;204;3
25/07/2014;22;1;8
10/10/2015;17;2;1
22/03/2015;14;3;2
31/03/2015;12;101;3
16/03/2014;25;102;4
31/10/2015;24;5;4
02/02/2015;20;6;4
18/02/2014;15;4;5
21/10/2015;14;203;5
04/12/2014;21;201;2
31/08/2015;20;5;2
22/11/2014;11;6;1
29/12/2015;12;101;1
31/10/2015;13;102;1
30/01/2016;11;103;1
25/08/2014;16;104;3
16/11/2014;24;105;4
14/07/2014;19;201;2
26/03/2015;18;202;1
11/03/2015;18;203;1
07/07/2015;10;204;1
30/07/2015;24;1;2
28/12/2014;20;2;3
10/03/2014;18;3;5
21/11/2014;11;101;2
09/12/2014;16;105;3
04/03/2015;11;4;5
07/12/2014;14;1;6
14/02/2015;12;1;4
29/06/2014;18;1;2
17/09/2014;18;2;3
29/04/2015;17;3;8
03/03/2016;22;1;1
30/12/2014;11;1;2
15/12/2015;13;5;3
01/12/2014;12;102;4
21/10/2014;20;103;4
08/09/2014;21;5;4
24/02/2014;22;6;5
02/03/2015;21;101;5
17/05/2015;15;102;2
18/01/2014;16;103;2
14/12/2014;13;104;1
11/08/2015;18;105;1
15/12/2014;21;201;1
29/01/2015;20;202;1
13/02/2014;19;203;3
12/08/2015;11;204;4
03/03/2016;25;1;2
25/12/2015;17;2;1
12/07/2014;12;3;1
24/01/2014;17;101;1
22/11/2015;21;102;2
03/02/2015;19;5;3
22/04/2015;19;6;5
22/01/2016;19;4;2
16/08/2014;11;203;3
31/10/2014;12;201;5
21/01/2016;16;5;6
20/09/2014;22;6;4
30/09/2015;16;101;2
12/02/2014;11;102;3
18/08/2014;18;103;8
22/05/2014;11;104;1
24/07/2014;23;105;2
23/02/2015;21;201;3
22/10/2015;22;202;4
22/04/2015;23;203;4
07/09/2015;19;204;4
04/01/2014;25;1;5
09/10/2015;11;2;5
15/08/2014;25;3;2
08/04/2015;13;101;2
17/02/2016;25;102;1
05/07/2014;20;5;1
18/07/2014;15;6;1
30/06/2015;23;4;1
15/03/2014;18;203;3
26/02/2015;18;201;4
30/07/2014;24;5;2
14/03/2014;15;6;1
01/04/2015;10;101;1
05/04/2015;24;102;1
13/04/2015;23;103;2
27/02/2015;20;104;3
26/03/2015;23;105;5
19/01/2014;11;201;2
17/12/2014;17;202;3
16/04/2015;22;203;5
15/12/2015;15;204;6
26/02/2014;13;1;4
12/11/2015;20;2;2
21/07/2015;20;3;3
29/03/2015;18;101;8
12/01/2014;14;105;1
13/10/2015;17;4;2
02/08/2015;10;1;3
10/11/2015;24;1;4
13/09/2014;25;1;4
27/12/2014;12;2;4
15/02/2016;15;3;5
04/10/2015;18;1;5
25/05/2015;25;1;2
24/01/2014;25;5;2
05/10/2015;16;102;1
23/11/2015;12;103;1
08/12/2015;16;5;1
03/03/2014;25;6;1
16/01/2015;25;101;3
10/09/2015;18;102;4
14/08/2015;14;103;2
08/11/2015;12;104;1
01/03/2014;12;105;1
14/09/2014;12;201;1
16/03/2015;11;202;2
05/08/2015;10;203;3
05/01/2016;17;204;5
08/07/2014;23;1;2
02/01/2016;16;2;3
21/03/2014;14;3;5
21/06/2015;22;101;6
01/03/2014;16;102;4
23/05/2015;24;5;2
08/05/2015;11;6;3
22/02/2016;20;4;8
08/03/2015;12;203;1
08/11/2014;15;201;2
04/12/2015;21;5;3
18/04/2015;10;6;4
27/10/2014;13;101;4
21/10/2015;13;102;4
29/09/2014;14;103;5
17/04/2015;22;104;5
09/04/2014;18;105;2
29/03/2014;22;201;2
21/11/2015;25;202;1
23/12/2015;12;203;1
26/12/2015;13;204;1
25/01/2015;20;1;1
18/11/2015;13;2;3
08/03/2016;11;3;4
30/03/2015;23;101;2
02/04/2014;17;102;1
01/01/2014;19;5;1
21/05/2015;16;6;1
15/07/2014;10;4;2
04/09/2014;17;203;3
30/03/2014;15;201;5
21/02/2016;16;5;2
20/09/2014;15;6;3
24/02/2014;13;101;5
02/02/2015;11;102;6
08/06/2015;23;103;4
20/11/2015;18;104;2
13/02/2014;14;105;3
21/01/2016;16;201;8
07/03/2014;20;202;1
14/04/2015;22;203;2
30/04/2014;24;204;3
09/01/2014;16;1;4
02/05/2014;21;2;4
28/03/2014;10;3;4
22/02/2016;23;101;5
09/02/2015;20;105;5
14/03/2016;21;4;2
06/03/2014;25;1;2
04/05/2014;18;1;1
08/03/2014;23;1;1
19/08/2015;12;2;1
30/07/2014;22;3;1
08/06/2015;12;1;3
15/09/2015;23;1;4
29/04/2014;16;5;2
18/01/2016;10;102;1
16/09/2015;15;103;1
12/01/2014;17;5;1
28/11/2015;13;6;2
05/09/2014;24;101;3
22/03/2014;23;102;5
10/12/2015;19;103;2
27/04/2015;20;104;3
17/07/2015;19;105;5
09/04/2014;16;201;6
29/08/2014;10;202;4
11/08/2015;24;203;2
16/12/2015;17;204;3
14/03/2014;16;1;8
19/12/2015;13;2;1
25/09/2014;19;3;2
29/01/2015;10;101;3
01/02/2014;25;102;4
30/12/2014;11;5;4
18/04/2014;22;6;4
16/11/2014;25;4;5
20/09/2014;23;203;5
30/05/2014;21;201;2
24/08/2015;16;5;2
08/10/2014;17;6;1
05/03/2016;17;101;1
26/01/2015;21;102;1
17/03/2015;10;103;1
17/09/2015;21;104;3
20/06/2015;19;105;4
09/11/2014;18;201;2
21/06/2014;14;202;1
31/05/2014;20;203;1
10/04/2015;17;204;1
20/02/2014;15;1;2
16/02/2016;12;2;3
24/02/2016;25;3;5
29/10/2015;17;101;2
08/02/2016;10;102;3
14/09/2015;23;5;5
15/06/2015;12;6;6
20/11/2014;14;4;4
18/08/2015;11;203;2
24/05/2015;23;201;3
04/05/2015;16;5;8
27/06/2014;11;6;1
06/04/2014;14;101;2
05/08/2015;20;102;3
19/02/2014;20;103;4
22/02/2014;22;104;4
28/07/2015;11;105;4
23/02/2016;23;201;5
17/12/2015;18;202;5
13/11/2015;14;203;2
23/08/2014;16;204;2
16/07/2015;23;1;1
21/04/2015;14;2;1
23/01/2015;10;3;1
05/01/2015;11;101;1
14/03/2016;20;105;3
12/09/2014;16;4;4
24/03/2015;20;1;2
23/03/2014;16;1;1
18/10/2014;20;1;1
28/07/2015;18;2;1
03/10/2014;11;3;2
05/07/2014;16;1;3
01/11/2015;15;1;5
19/02/2016;21;5;2
04/12/2015;12;102;3
04/06/2014;10;103;5
07/06/2014;24;5;6
05/04/2015;20;6;4
12/12/2015;24;101;2
11/04/2014;24;102;3
08/04/2015;23;103;8
12/09/2015;10;104;1
01/01/2016;14;105;2
21/01/2015;21;201;3
10/12/2015;18;202;4
10/10/2015;17;203;4
13/07/2015;13;204;4
10/09/2015;16;1;5
07/04/2015;18;2;5
12/12/2014;15;3;2
08/05/2015;15;101;2
30/05/2015;20;102;1
18/01/2015;14;5;1
11/05/2014;21;6;1
08/02/2015;10;4;1
19/05/2015;12;203;3
16/05/2014;13;201;4
18/07/2014;21;5;2
04/02/2016;12;6;1
16/04/2014;23;101;1
09/08/2015;25;102;1
28/06/2014;15;103;2
30/04/2015;11;104;3
06/07/2015;11;105;5
14/04/2014;17;201;2
21/07/2014;19;202;3
03/10/2014;22;203;5
12/01/2015;19;204;6
11/12/2015;15;1;4
04/11/2015;16;2;2
30/08/2014;13;3;3
14/09/2015;17;101;8
05/12/2014;13;102;1
30/07/2014;22;5;2
14/02/2015;18;6;3
12/09/2014;12;4;4
19/10/2014;14;203;4
03/03/2014;23;201;4
25/07/2015;12;5;5
06/01/2016;21;6;5
12/11/2014;20;101;2
19/11/2014;19;102;2
17/02/2014;21;103;1
10/04/2015;17;104;1
30/06/2015;16;105;1
28/05/2014;20;201;1
20/02/2014;21;202;3
06/12/2014;12;203;4
25/01/2015;15;204;2
02/02/2014;24;1;1
21/01/2014;13;2;1
31/08/2014;23;3;1
01/07/2014;11;101;2
15/03/2015;16;105;3
14/02/2015;18;4;5
23/11/2014;22;1;2
14/12/2014;12;1;3
14/09/2015;13;1;5
17/12/2015;12;2;6
05/01/2016;17;3;4
08/03/2015;16;1;2
11/03/2014;15;1;3
03/12/2015;17;5;8
28/09/2014;22;102;1
27/04/2014;25;103;2
26/06/2015;11;5;3
25/02/2014;12;6;4
27/07/2015;23;101;4
07/11/2015;23;102;4
28/02/2014;20;103;5
07/07/2015;20;104;5
29/04/2015;18;105;2
27/02/2016;10;201;2
31/10/2015;25;202;1
18/05/2015;16;203;1
06/09/2014;13;204;1
03/01/2014;18;1;1
08/06/2015;11;2;3
04/01/2016;13;3;4
12/11/2015;13;101;2
28/09/2014;25;102;1
15/01/2015;15;5;1
12/01/2015;12;6;1
22/05/2015;20;4;2
21/10/2014;10;203;3
29/06/2014;14;201;5
03/01/2014;25;5;2
02/01/2016;18;6;3
11/03/2015;23;101;5
18/05/2015;10;102;6
27/09/2014;13;103;4
23/08/2015;21;104;2
13/09/2014;13;105;3
15/12/2015;12;201;8
08/09/2015;14;202;1
01/04/2015;13;203;2
04/10/2015;25;204;3
05/12/2015;22;1;4
11/12/2014;14;2;4
31/08/2014;25;3;4
11/03/2016;21;101;5
28/01/2015;13;102;5
10/10/2015;23;5;2
06/01/2014;15;6;2
31/07/2014;19;4;1
05/03/2015;10;203;1
23/05/2015;24;201;1
01/01/2016;12;5;1
30/03/2015;17;6;3
05/06/2014;18;101;4
30/09/2014;23;102;2
16/09/2014;12;103;1
20/06/2014;18;104;1
05/11/2014;15;105;1
27/09/2015;23;201;2
27/01/2016;11;202;3
17/05/2015;16;203;5
18/08/2015;11;204;2
27/12/2014;16;1;3
27/06/2014;12;2;5
25/07/2015;25;3;6
14/08/2014;20;101;4
06/07/2014;13;105;2
07/10/2014;25;4;3
27/10/2015;20;1;8
30/01/2015;13;1;1
27/02/2014;20;1;2
05/07/2014;25;2;3
24/07/2015;16;3;4
03/11/2014;13;1;4
08/10/2015;24;1;4
25/12/2014;20;5;5
20/06/2015;14;102;5
30/10/2015;24;103;2
04/03/2016;22;5;2
28/10/2014;10;6;1
05/01/2015;16;101;1
08/09/2014;10;102;1
23/06/2015;25;103;1
03/09/2014;12;104;3
25/07/2015;17;105;4
22/06/2015;22;201;2
15/07/2015;20;202;1
25/06/2014;24;203;1
08/06/2014;11;204;1
09/02/2015;17;1;2
15/02/2016;24;2;3
08/03/2015;25;3;5
07/02/2015;13;101;2
31/12/2015;11;102;3
21/01/2014;23;5;5
14/12/2015;12;6;6
22/01/2016;23;4;4
09/06/2014;17;203;2
08/02/2014;11;201;3
04/03/2016;17;5;8
05/10/2014;18;6;1
26/10/2014;24;101;2
31/12/2015;13;102;3
06/11/2014;23;103;4
02/07/2014;19;104;4
15/01/2015;23;105;4
07/02/2016;25;201;5
23/08/2014;24;202;5
10/05/2014;12;203;2
04/03/2016;13;204;2
18/11/2015;11;1;1
21/01/2016;17;2;1
11/11/2015;19;3;1
19/02/2015;20;101;1
17/10/2015;21;102;3
17/02/2015;14;5;4
06/06/2014;24;6;2
21/07/2014;23;4;1
03/06/2014;17;203;1
08/03/2014;20;201;1
05/07/2014;25;5;2
10/08/2015;22;6;3
16/01/2016;11;101;5
13/07/2015;18;102;2
05/01/2014;24;103;3
11/12/2015;15;104;5
19/03/2014;11;105;6
31/03/2014;22;201;4
16/04/2014;21;202;2
21/08/2015;11;203;3
15/01/2016;10;204;8
04/10/2014;11;1;1
23/05/2015;14;2;2
13/01/2014;22;3;3
23/05/2014;22;101;4
28/07/2015;13;105;4
13/06/2014;11;4;4
06/06/2015;23;1;5
01/05/2014;13;1;5
24/04/2015;15;1;2
16/08/2015;10;2;2
24/02/2014;20;3;1
24/07/2015;14;1;1
05/02/2014;21;1;1
17/10/2014;11;5;1
09/12/2015;11;102;3
13/11/2014;20;103;4
17/07/2014;21;5;2
05/02/2014;18;6;1
08/04/2015;21;101;1
30/06/2015;13;102;1
17/05/2014;18;103;2
10/08/2015;16;104;3
03/09/2014;23;105;5
27/08/2015;14;201;2
23/08/2014;11;202;3
04/10/2014;17;203;5
27/12/2014;20;204;6
25/02/2014;17;1;4
20/07/2015;25;2;2
19/07/2014;16;3;3
23/03/2014;13;101;8
02/07/2015;20;102;1
25/06/2015;16;5;2
27/01/2014;19;6;3
10/01/2014;22;4;4
07/04/2014;19;203;4
16/02/2015;14;201;4
03/11/2014;14;5;5
13/04/2015;19;6;5
20/05/2015;22;101;2
12/07/2015;11;102;2
04/04/2015;13;103;1
28/07/2014;19;104;1
07/09/2015;15;105;1
06/07/2015;17;201;1
08/03/2014;21;202;3
07/01/2016;13;203;4
13/04/2014;13;204;2
19/02/2016;17;1;1
13/03/2014;19;2;1
15/06/2015;18;3;1
17/06/2015;18;101;2
23/04/2014;11;102;3
22/04/2015;20;5;5
19/08/2014;11;6;2
14/04/2015;16;4;3
15/10/2014;11;203;5
27/05/2014;10;201;6
26/03/2014;18;5;4
18/01/2016;10;6;2
16/12/2015;16;101;3
27/10/2014;18;102;8
04/12/2014;15;103;1
01/10/2015;17;104;2
24/07/2014;21;105;3
13/01/2016;17;201;4
27/06/2014;17;202;4
17/04/2015;12;203;4
04/07/2015;12;204;5
04/10/2014;15;1;5
03/03/2016;19;2;2
24/09/2014;22;3;2
12/09/2015;13;101;1
31/01/2014;16;105;1
07/03/2014;16;4;1
20/05/2015;17;1;1
06/05/2014;20;1;3
30/07/2015;11;1;4
14/02/2016;11;2;2
16/02/2014;19;3;1
15/01/2016;12;1;1
21/03/2014;12;1;1
28/04/2014;21;5;2
22/06/2015;21;102;3
21/05/2015;13;103;5
10/04/2015;23;5;2
08/01/2014;21;6;3
12/09/2014;25;101;5
13/07/2015;15;102;6
15/02/2014;16;103;4
04/12/2014;19;104;2
13/12/2014;25;105;3
25/01/2015;24;201;8
16/06/2014;11;202;1
04/07/2015;25;203;2
09/07/2014;18;204;3
14/10/2015;25;1;4
22/08/2015;15;2;4
22/09/2015;23;3;4
03/07/2015;15;101;5
11/01/2015;11;102;5
07/02/2014;23;5;2
14/09/2014;22;6;2
15/05/2014;24;4;1
02/06/2014;18;203;1
02/01/2016;21;201;1
04/04/2015;25;5;1
18/09/2014;10;6;3
15/05/2015;13;101;4
16/11/2015;17;102;2
31/01/2015;24;103;1
28/11/2015;10;104;1
01/03/2014;19;105;1
23/04/2014;25;201;2
10/09/2015;16;202;3
30/01/2016;15;203;5
05/03/2014;21;204;2
12/01/2015;24;1;3
19/05/2014;10;2;5
22/05/2014;14;3;6
17/12/2014;15;101;4
24/10/2015;20;102;2
21/11/2015;11;5;3
16/11/2014;17;6;8
07/01/2015;20;4;1
17/08/2014;14;203;2
29/10/2014;13;201;3
15/10/2014;12;5;4
23/03/2014;11;6;4
31/05/2015;18;101;4
02/03/2016;23;102;5
18/08/2014;17;103;5
24/03/2015;11;104;2
10/10/2015;16;105;2
09/11/2014;25;201;1
08/01/2015;23;202;1
05/04/2014;18;203;1
07/05/2015;12;204;1
31/10/2015;23;1;3
16/02/2014;25;2;4
20/06/2015;16;3;2
14/02/2016;10;101;1
10/07/2015;22;105;1
05/10/2014;20;4;1
09/10/2015;20;1;2
21/12/2014;20;1;3
29/04/2015;17;1;5
25/01/2014;21;2;2
24/06/2014;15;3;3
26/08/2015;18;1;5
27/12/2014;17;1;6
02/01/2016;14;5;4
25/09/2014;23;102;2
19/12/2015;22;103;3
18/06/2015;13;5;8
10/12/2014;18;6;1
17/10/2015;25;101;2
02/08/2015;24;102;3
12/07/2014;21;103;4
27/09/2015;24;104;4
26/06/2014;14;105;4
07/11/2014;17;201;5
03/05/2014;11;202;5
22/02/2016;20;203;2
22/02/2016;14;204;2
20/03/2015;20;1;1
27/07/2014;12;2;1
31/01/2016;18;3;1
18/12/2015;25;101;1
25/11/2015;14;102;3
24/10/2015;19;5;4
05/02/2014;22;6;2
15/11/2015;11;4;1
22/01/2015;18;203;1
09/04/2015;15;201;1
30/11/2015;20;5;2
03/07/2014;12;6;3
05/02/2016;14;101;5
05/01/2014;19;102;2
31/08/2014;23;103;3
13/06/2014;11;104;5
08/02/2016;13;105;6
03/10/2015;17;201;4
29/03/2014;10;202;2
18/07/2014;20;203;3
14/07/2014;25;204;8
14/10/2015;24;1;1
26/11/2015;20;2;2
03/09/2014;23;3;3
15/10/2015;16;101;4
04/05/2015;19;102;4
06/01/2015;15;5;4
07/02/2015;23;6;5
06/12/2015;21;4;5
18/01/2015;16;203;2
19/12/2014;22;201;2
25/11/2015;24;5;1
15/12/2015;10;6;1
13/09/2015;21;101;1
09/02/2014;17;102;1
06/10/2015;15;103;3
28/11/2015;11;104;4
28/08/2015;22;105;2
08/07/2015;25;201;1
01/07/2014;25;202;1
12/10/2014;15;203;1
14/10/2015;23;204;2
26/06/2015;20;1;3
03/02/2016;22;2;5
20/04/2014;20;3;2
15/08/2014;12;101;3
18/12/2015;13;105;5
11/09/2015;16;4;6
24/08/2014;18;1;4
04/01/2014;14;1;2
22/07/2014;17;1;3
03/04/2015;11;2;8
22/02/2015;13;3;1
27/02/2014;14;1;2
09/11/2015;23;1;3
12/10/2015;22;5;4
25/11/2015;10;102;4
28/11/2014;13;103;4
23/12/2015;17;5;5
05/07/2014;15;6;5
21/09/2014;18;101;2
28/07/2015;22;102;2
10/08/2015;11;103;1
03/03/2014;14;104;1
04/02/2014;16;105;1
11/08/2014;18;201;1
10/10/2014;17;202;3
25/06/2014;20;203;4
06/10/2014;10;204;2
25/06/2014;23;1;1
08/11/2015;23;2;1
12/10/2015;16;3;1
04/04/2015;23;101;2
27/05/2015;24;102;3
04/03/2016;16;5;5
21/10/2015;24;6;2
23/02/2015;25;4;3
19/12/2014;11;203;5
04/03/2016;12;201;6
16/08/2014;13;5;4
30/05/2015;22;6;2
28/01/2014;24;101;3
09/05/2015;11;102;8
15/09/2015;22;103;1
23/06/2014;18;104;2
23/02/2015;25;105;3
09/08/2014;24;201;4
11/01/2016;11;202;4
14/03/2014;16;203;4
08/04/2015;20;204;5
01/01/2016;11;1;5
12/04/2015;10;2;2
30/05/2014;10;3;2
21/08/2015;11;101;1
25/01/2015;20;102;1
18/11/2015;13;5;1
24/04/2014;17;6;1
10/04/2014;14;4;3
22/10/2014;13;203;4
11/07/2014;17;201;2
24/09/2015;19;5;1
25/04/2014;12;6;1
18/12/2015;19;101;1
26/06/2015;20;102;2
30/07/2015;10;103;3
17/10/2014;17;104;5
31/03/2015;18;105;2
15/02/2015;19;201;3
06/11/2015;16;202;5
12/12/2014;18;203;6
30/01/2015;12;204;4
23/04/2014;21;1;2
25/04/2014;24;2;3
29/07/2014;20;3;8
03/04/2015;12;101;1
25/08/2015;17;105;2
21/04/2015;13;4;3
23/11/2014;24;1;4
06/06/2014;11;1;4
20/10/2015;25;1;4
06/04/2014;17;2;5
31/08/2014;24;3;5
25/07/2014;21;1;2
06/07/2015;21;1;2
09/04/2014;18;5;1
07/06/2015;23;102;1
23/11/2015;10;103;1
03/03/2015;17;5;1
17/08/2014;19;6;3
15/01/2015;21;101;4
02/03/2015;22;102;2
26/02/2015;11;103;1
16/02/2016;13;104;1
20/11/2015;18;105;1
07/03/2014;24;201;2
07/07/2015;21;202;3
13/09/2015;19;203;5
02/02/2016;17;204;2
08/03/2014;20;1;3
22/07/2015;25;2;5
17/07/2014;13;3;6
22/05/2014;24;101;4
18/02/2015;16;102;2
30/06/2015;25;5;3
24/10/2014;22;6;8
15/03/2014;13;4;1
07/04/2015;20;203;2
21/10/2014;23;201;3
11/04/2015;25;5;4
28/01/2014;24;6;4
03/06/2015;23;101;4
20/09/2015;25;102;5
08/08/2015;14;103;5
18/06/2014;11;104;2
24/08/2015;23;105;2
14/04/2014;22;201;1
12/07/2014;15;202;1
28/06/2014;17;203;1
11/12/2015;25;204;1
15/09/2014;23;1;3
06/11/2015;14;2;4
18/05/2015;20;3;2
26/02/2014;19;101;1
21/05/2015;19;102;1
31/01/2016;19;5;1
29/06/2014;24;6;2
12/04/2015;15;4;3
11/05/2014;20;203;5
30/04/2014;11;201;2
28/09/2014;16;5;3
12/07/2015;20;6;5
31/08/2014;14;101;6
28/12/2014;25;102;4
16/03/2015;23;103;2
25/04/2015;14;104;3
30/01/2015;12;105;8
27/10/2015;15;201;1
16/01/2014;22;202;2
01/12/2014;21;203;3
15/07/2015;13;204;4
06/06/2015;12;1;4
29/12/2015;25;2;4
12/08/2014;16;3;5
04/02/2015;16;101;5
13/03/2015;18;105;2
17/04/2014;12;4;2
06/02/2015;13;1;1
15/04/2015;19;1;1
24/06/2014;19;1;1
06/12/2014;23;2;1
23/12/2014;12;3;3
03/03/2015;12;1;4
15/10/2015;22;1;2
17/03/2015;10;5;1
06/05/2015;19;102;1
20/09/2014;11;103;1
15/03/2016;10;5;2
09/06/2014;24;6;3
02/05/2014;15;101;5
05/04/2015;21;102;2
28/09/2015;15;103;3
18/02/2014;12;104;5
06/09/2015;21;105;6
20/03/2015;16;201;4
08/05/2014;16;202;2
01/03/2014;13;203;3
28/08/2014;19;204;8
15/07/2015;15;1;1
02/02/2015;14;2;2
26/10/2014;14;3;3
06/07/2015;17;101;4
22/02/2014;18;102;4
02/05/2014;22;5;4
18/01/2014;19;6;5
06/07/2014;16;4;5
30/03/2014;11;203;2
24/12/2014;25;201;2
02/03/2014;13;5;1
24/06/2015;25;6;1
24/05/2015;16;101;1
24/01/2015;16;102;1
27/02/2015;20;103;3
24/11/2015;16;104;4
29/01/2015;19;105;2
26/10/2015;23;201;1
29/09/2015;13;202;1
24/04/2015;20;203;1
11/12/2014;16;204;2
29/06/2015;15;1;3
25/10/2015;12;2;5
17/05/2015;16;3;2
29/10/2015;21;101;3
21/04/2014;18;102;5
20/12/2014;20;5;6
22/06/2014;18;6;4
23/05/2015;11;4;2
20/03/2015;22;203;3
10/11/2015;10;201;8
10/06/2015;13;5;1
14/12/2014;19;6;2
20/07/2015;17;101;3
27/09/2014;24;102;4
07/05/2015;23;103;4
21/02/2015;14;104;4
03/12/2014;18;105;5
11/10/2014;15;201;5
22/06/2015;18;202;2
14/11/2014;18;203;2
